customer_id,product_id,rating,review_text,review_date
171,161,5,Very good quality and worth the price.,2023-06-21
140,165,4,Amazing performance and easy to use.,2023-11-15
243,143,1,Value for money.,2023-03-30
130,220,4,Good product but delivery was delayed.,2023-09-14
153,78,5,Not satisfied with the quality.,2024-10-18
290,14,5,Good product but delivery was delayed.,2025-05-10
407,105,4,Fast delivery and nice packaging.,2023-11-11
229,291,2,Average product. Could be better.,2025-05-07
360,60,4,Good product but delivery was delayed.,2025-03-13
400,78,4,Excellent product. Highly recommended.,2025-02-07
154,268,5,Exceeded my expectations.,2023-12-22
197,61,4,Excellent product. Highly recommended.,2023-09-17
83,85,3,Will definitely buy again.,2023-11-05
159,135,5,Fast delivery and nice packaging.,2023-10-02
440,8,5,Fast delivery and nice packaging.,2024-06-13
91,278,4,Will definitely buy again.,2023-02-06
64,105,5,Good product but delivery was delayed.,2024-12-04
164,181,5,Not satisfied with the quality.,2023-01-11
52,44,3,Value for money.,2023-04-28
9,4,3,Will definitely buy again.,2024-06-30
327,207,3,Very good quality and worth the price.,2025-05-19
236,132,2,Will definitely buy again.,2023-11-15
385,107,3,Exceeded my expectations.,2023-06-28
251,214,5,Will definitely buy again.,2023-04-10
195,59,2,Exceeded my expectations.,2024-11-02
64,255,2,Very good quality and worth the price.,2023-05-21
139,114,5,Not satisfied with the quality.,2023-06-06
239,72,1,Good product but delivery was delayed.,2025-01-10
392,130,3,Excellent product. Highly recommended.,2023-12-05
480,145,5,Good product but delivery was delayed.,2024-12-26
331,226,5,Value for money.,2024-11-12
417,142,1,Very good quality and worth the price.,2025-01-16
283,56,3,Amazing performance and easy to use.,2024-05-20
270,266,1,Very good quality and worth the price.,2024-01-03
292,278,5,Will definitely buy again.,2025-02-11
421,197,5,Fast delivery and nice packaging.,2024-03-14
479,238,3,Will definitely buy again.,2024-04-29
202,186,2,Very good quality and worth the price.,2023-04-03
136,192,4,Excellent product. Highly recommended.,2023-03-06
242,73,3,Very good quality and worth the price.,2023-12-19
217,90,2,Good product but delivery was delayed.,2024-02-05
346,234,5,Value for money.,2023-06-01
151,194,2,Good product but delivery was delayed.,2023-10-21
108,225,3,Fast delivery and nice packaging.,2023-08-16
412,36,4,Fast delivery and nice packaging.,2023-06-28
101,38,3,Not satisfied with the quality.,2023-07-13
426,176,2,Value for money.,2023-11-16
6,94,3,Value for money.,2024-09-26
339,152,3,Not satisfied with the quality.,2023-10-13
315,164,4,Fast delivery and nice packaging.,2025-06-02
7,154,4,Not satisfied with the quality.,2023-08-14
385,50,2,Very good quality and worth the price.,2024-12-08
135,194,5,Amazing performance and easy to use.,2023-03-31
280,116,4,Fast delivery and nice packaging.,2024-11-03
359,49,5,Average product. Could be better.,2024-03-23
271,119,4,Fast delivery and nice packaging.,2024-05-07
232,223,2,Value for money.,2023-02-19
69,131,5,Not satisfied with the quality.,2023-10-09
114,235,4,Excellent product. Highly recommended.,2024-07-30
43,156,4,Exceeded my expectations.,2024-02-20
253,165,2,Exceeded my expectations.,2023-03-06
208,101,4,Will definitely buy again.,2023-11-27
69,226,4,Exceeded my expectations.,2024-08-27
268,95,4,Will definitely buy again.,2024-09-05
74,288,3,Average product. Could be better.,2024-10-02
174,198,3,Amazing performance and easy to use.,2023-09-04
424,257,2,Excellent product. Highly recommended.,2023-10-13
394,141,3,Not satisfied with the quality.,2025-02-16
496,267,3,Not satisfied with the quality.,2023-04-21
480,7,2,Excellent product. Highly recommended.,2024-06-08
70,37,3,Good product but delivery was delayed.,2024-11-05
98,82,4,Very good quality and worth the price.,2023-06-26
415,46,4,Average product. Could be better.,2025-03-20
442,90,4,Amazing performance and easy to use.,2023-12-20
148,14,3,Excellent product. Highly recommended.,2023-05-05
108,4,5,Good product but delivery was delayed.,2023-03-03
29,295,5,Exceeded my expectations.,2024-03-31
5,286,5,Value for money.,2025-06-15
112,233,4,Exceeded my expectations.,2023-10-18
470,82,4,Amazing performance and easy to use.,2024-08-26
267,140,4,Exceeded my expectations.,2023-01-12
67,1,4,Value for money.,2024-02-23
55,190,5,Amazing performance and easy to use.,2025-03-02
167,250,3,Exceeded my expectations.,2024-05-05
235,182,4,Fast delivery and nice packaging.,2023-06-17
495,215,5,Excellent product. Highly recommended.,2024-06-20
327,62,3,Will definitely buy again.,2023-04-07
273,231,5,Good product but delivery was delayed.,2025-05-06
196,194,2,Not satisfied with the quality.,2025-04-16
175,167,2,Amazing performance and easy to use.,2023-09-12
197,114,5,Exceeded my expectations.,2024-06-04
432,272,3,Exceeded my expectations.,2024-04-12
383,159,1,Amazing performance and easy to use.,2023-04-09
196,74,3,Not satisfied with the quality.,2023-03-04
276,84,4,Value for money.,2025-04-04
182,60,4,Average product. Could be better.,2025-02-11
461,287,5,Amazing performance and easy to use.,2023-07-20
236,264,4,Exceeded my expectations.,2023-05-18
144,62,3,Not satisfied with the quality.,2023-04-08
361,35,5,Fast delivery and nice packaging.,2023-01-28
139,190,5,Excellent product. Highly recommended.,2024-02-20
449,91,5,Fast delivery and nice packaging.,2023-07-07
298,189,4,Will definitely buy again.,2024-02-29
442,182,2,Average product. Could be better.,2024-06-11
319,263,4,Value for money.,2023-05-16
207,28,3,Value for money.,2023-12-06
129,130,4,Very good quality and worth the price.,2025-05-23
129,146,3,Amazing performance and easy to use.,2023-09-24
92,147,5,Exceeded my expectations.,2023-08-29
136,98,5,Not satisfied with the quality.,2024-12-31
449,153,3,Average product. Could be better.,2023-11-29
158,55,5,Will definitely buy again.,2023-10-15
117,200,4,Not satisfied with the quality.,2024-11-07
493,217,5,Exceeded my expectations.,2024-06-01
25,17,5,Not satisfied with the quality.,2025-05-10
451,112,5,Very good quality and worth the price.,2025-01-28
358,64,4,Exceeded my expectations.,2023-01-20
428,84,4,Will definitely buy again.,2023-06-06
47,138,2,Exceeded my expectations.,2024-06-30
285,158,3,Will definitely buy again.,2025-04-19
442,14,3,Value for money.,2023-03-12
3,290,4,Exceeded my expectations.,2025-06-17
185,206,3,Will definitely buy again.,2024-09-28
94,293,3,Excellent product. Highly recommended.,2023-10-05
42,141,4,Very good quality and worth the price.,2025-06-01
16,78,3,Excellent product. Highly recommended.,2023-05-21
60,104,5,Good product but delivery was delayed.,2023-08-03
10,111,4,Average product. Could be better.,2023-09-06
472,161,2,Excellent product. Highly recommended.,2024-07-22
427,124,1,Good product but delivery was delayed.,2025-01-12
497,25,2,Very good quality and worth the price.,2023-10-27
232,271,2,Value for money.,2023-03-24
444,187,5,Fast delivery and nice packaging.,2024-04-18
404,286,2,Amazing performance and easy to use.,2024-12-18
97,74,4,Exceeded my expectations.,2023-01-03
217,165,4,Average product. Could be better.,2023-03-27
265,31,2,Fast delivery and nice packaging.,2024-11-10
88,118,4,Will definitely buy again.,2023-10-01
34,75,1,Not satisfied with the quality.,2023-09-03
487,24,5,Not satisfied with the quality.,2025-04-14
77,136,5,Excellent product. Highly recommended.,2023-08-25
428,43,4,Value for money.,2024-02-28
418,239,5,Not satisfied with the quality.,2024-11-10
143,235,5,Amazing performance and easy to use.,2024-07-02
320,114,4,Value for money.,2023-06-08
278,77,4,Exceeded my expectations.,2024-12-20
164,58,3,Very good quality and worth the price.,2023-04-14
282,30,5,Exceeded my expectations.,2023-06-05
140,143,2,Exceeded my expectations.,2023-12-19
76,7,3,Very good quality and worth the price.,2023-12-14
361,267,3,Excellent product. Highly recommended.,2025-03-23
17,213,1,Not satisfied with the quality.,2025-02-24
199,270,4,Not satisfied with the quality.,2023-12-27
275,12,3,Value for money.,2023-03-30
136,22,3,Excellent product. Highly recommended.,2023-05-12
306,250,2,Exceeded my expectations.,2024-10-18
430,180,1,Will definitely buy again.,2024-06-04
42,74,3,Exceeded my expectations.,2024-10-26
40,251,2,Fast delivery and nice packaging.,2024-01-12
282,181,5,Average product. Could be better.,2025-01-02
272,204,4,Amazing performance and easy to use.,2023-09-15
381,41,1,Value for money.,2024-11-16
350,167,3,Fast delivery and nice packaging.,2023-07-22
144,173,4,Exceeded my expectations.,2023-12-26
86,147,4,Average product. Could be better.,2024-10-22
200,47,3,Value for money.,2023-01-29
388,120,2,Average product. Could be better.,2024-02-10
201,165,5,Will definitely buy again.,2024-12-27
405,207,3,Excellent product. Highly recommended.,2024-08-29
391,91,1,Very good quality and worth the price.,2023-11-08
151,257,5,Exceeded my expectations.,2025-02-24
412,64,5,Very good quality and worth the price.,2024-10-15
180,213,4,Value for money.,2025-01-03
474,188,1,Good product but delivery was delayed.,2023-05-13
288,111,2,Excellent product. Highly recommended.,2025-02-07
99,137,1,Fast delivery and nice packaging.,2023-05-22
344,227,1,Fast delivery and nice packaging.,2023-01-18
160,249,5,Very good quality and worth the price.,2024-03-14
296,49,4,Value for money.,2024-06-01
335,210,4,Value for money.,2024-08-10
61,9,3,Average product. Could be better.,2025-02-03
433,209,5,Amazing performance and easy to use.,2023-08-14
450,180,5,Fast delivery and nice packaging.,2024-09-23
143,129,4,Amazing performance and easy to use.,2023-03-26
381,74,4,Exceeded my expectations.,2023-12-21
416,9,3,Amazing performance and easy to use.,2023-04-01
500,90,3,Amazing performance and easy to use.,2025-02-11
141,290,4,Average product. Could be better.,2024-08-26
267,79,2,Average product. Could be better.,2023-01-08
244,56,3,Average product. Could be better.,2024-05-29
59,119,4,Excellent product. Highly recommended.,2024-12-03
483,50,5,Good product but delivery was delayed.,2023-02-21
446,8,5,Excellent product. Highly recommended.,2025-05-15
175,155,5,Amazing performance and easy to use.,2023-07-03
395,107,2,Average product. Could be better.,2023-10-01
375,84,3,Amazing performance and easy to use.,2023-03-25
413,45,5,Will definitely buy again.,2025-04-04
90,136,5,Amazing performance and easy to use.,2024-06-03
434,175,2,Very good quality and worth the price.,2023-01-30
413,60,5,Value for money.,2023-12-17
371,286,2,Average product. Could be better.,2023-02-25
65,295,4,Very good quality and worth the price.,2023-12-30
420,189,5,Fast delivery and nice packaging.,2025-05-15
106,93,5,Good product but delivery was delayed.,2025-04-29
197,276,4,Very good quality and worth the price.,2024-07-12
463,259,4,Very good quality and worth the price.,2024-10-25
202,281,5,Not satisfied with the quality.,2025-03-22
497,175,3,Value for money.,2023-05-31
272,218,5,Average product. Could be better.,2023-09-06
89,88,5,Average product. Could be better.,2024-01-02
490,174,5,Not satisfied with the quality.,2024-07-23
38,59,4,Amazing performance and easy to use.,2024-10-02
56,185,3,Will definitely buy again.,2024-07-02
150,183,5,Amazing performance and easy to use.,2024-07-15
400,224,3,Not satisfied with the quality.,2023-03-27
212,187,3,Fast delivery and nice packaging.,2023-02-01
258,127,2,Excellent product. Highly recommended.,2023-05-02
60,135,5,Amazing performance and easy to use.,2023-12-14
226,148,3,Excellent product. Highly recommended.,2023-07-21
394,150,4,Good product but delivery was delayed.,2025-05-14
195,255,2,Value for money.,2023-03-20
256,4,1,Exceeded my expectations.,2023-02-15
231,275,5,Average product. Could be better.,2024-08-31
383,96,2,Not satisfied with the quality.,2023-05-26
18,178,4,Fast delivery and nice packaging.,2024-11-13
387,53,3,Exceeded my expectations.,2024-04-13
323,269,2,Will definitely buy again.,2023-11-16
167,59,3,Will definitely buy again.,2025-06-01
484,146,3,Amazing performance and easy to use.,2024-06-18
296,80,5,Amazing performance and easy to use.,2025-03-21
240,299,3,Good product but delivery was delayed.,2023-07-11
439,59,5,Fast delivery and nice packaging.,2024-03-12
152,54,5,Not satisfied with the quality.,2024-04-12
20,54,4,Good product but delivery was delayed.,2025-04-30
36,182,5,Very good quality and worth the price.,2023-02-11
38,165,4,Average product. Could be better.,2024-12-01
207,257,4,Amazing performance and easy to use.,2023-04-26
107,55,3,Excellent product. Highly recommended.,2025-01-31
358,195,3,Will definitely buy again.,2025-03-08
252,257,4,Excellent product. Highly recommended.,2024-07-22
6,256,5,Value for money.,2024-11-07
286,279,1,Very good quality and worth the price.,2024-11-10
8,254,3,Very good quality and worth the price.,2024-10-18
356,103,4,Very good quality and worth the price.,2024-03-04
23,201,3,Good product but delivery was delayed.,2024-01-30
417,145,4,Good product but delivery was delayed.,2024-04-10
201,37,4,Not satisfied with the quality.,2025-03-03
401,167,3,Value for money.,2024-03-18
480,48,5,Will definitely buy again.,2024-07-15
300,120,5,Very good quality and worth the price.,2023-08-22
468,19,3,Very good quality and worth the price.,2025-05-06
193,31,3,Will definitely buy again.,2024-02-19
494,224,3,Amazing performance and easy to use.,2023-04-30
272,8,5,Amazing performance and easy to use.,2024-03-25
248,60,1,Will definitely buy again.,2023-03-18
225,186,4,Average product. Could be better.,2024-08-25
450,114,5,Good product but delivery was delayed.,2023-04-12
350,196,5,Fast delivery and nice packaging.,2023-07-15
119,48,1,Fast delivery and nice packaging.,2023-12-15
450,267,4,Value for money.,2023-08-04
423,119,4,Average product. Could be better.,2024-12-24
96,244,2,Not satisfied with the quality.,2023-02-23
279,238,4,Will definitely buy again.,2025-03-18
180,223,5,Very good quality and worth the price.,2024-04-30
259,153,5,Excellent product. Highly recommended.,2023-03-24
34,103,4,Excellent product. Highly recommended.,2024-01-25
298,148,5,Very good quality and worth the price.,2023-10-28
121,159,4,Amazing performance and easy to use.,2024-01-19
162,181,4,Exceeded my expectations.,2023-07-23
262,219,4,Average product. Could be better.,2023-09-01
124,218,4,Excellent product. Highly recommended.,2023-08-09
461,178,3,Exceeded my expectations.,2024-08-26
304,250,4,Will definitely buy again.,2023-11-04
363,174,5,Average product. Could be better.,2023-04-02
461,267,2,Excellent product. Highly recommended.,2023-06-11
225,55,5,Fast delivery and nice packaging.,2023-05-17
254,11,3,Will definitely buy again.,2025-03-07
369,259,3,Amazing performance and easy to use.,2024-02-09
492,16,3,Will definitely buy again.,2023-06-09
120,2,2,Excellent product. Highly recommended.,2023-05-22
328,156,2,Amazing performance and easy to use.,2023-07-20
276,286,4,Fast delivery and nice packaging.,2023-03-31
210,183,5,Average product. Could be better.,2023-03-17
193,231,3,Average product. Could be better.,2023-04-01
374,279,5,Not satisfied with the quality.,2024-04-25
124,206,5,Not satisfied with the quality.,2024-02-05
271,172,5,Value for money.,2024-05-30
267,249,5,Amazing performance and easy to use.,2023-03-31
376,119,5,Average product. Could be better.,2024-08-26
11,57,2,Good product but delivery was delayed.,2024-12-04
374,211,2,Average product. Could be better.,2023-06-09
390,179,2,Exceeded my expectations.,2023-01-18
465,282,4,Will definitely buy again.,2023-07-26
70,137,3,Amazing performance and easy to use.,2024-05-27
248,212,5,Exceeded my expectations.,2023-03-12
175,101,4,Exceeded my expectations.,2024-09-29
225,264,3,Excellent product. Highly recommended.,2024-10-16
288,275,2,Fast delivery and nice packaging.,2024-06-12
425,193,1,Average product. Could be better.,2025-03-08
214,295,4,Will definitely buy again.,2024-04-29
228,146,5,Good product but delivery was delayed.,2023-10-31
127,277,3,Very good quality and worth the price.,2023-07-11
469,288,3,Value for money.,2023-09-21
150,19,5,Not satisfied with the quality.,2023-07-01
231,225,5,Will definitely buy again.,2024-07-06
300,66,2,Fast delivery and nice packaging.,2023-11-16
295,102,4,Will definitely buy again.,2023-10-25
110,234,4,Not satisfied with the quality.,2025-02-13
135,102,4,Good product but delivery was delayed.,2024-06-19
72,267,5,Amazing performance and easy to use.,2024-09-09
336,29,3,Fast delivery and nice packaging.,2025-04-11
102,82,4,Excellent product. Highly recommended.,2024-07-26
161,297,5,Fast delivery and nice packaging.,2025-02-08
271,284,5,Average product. Could be better.,2024-09-01
377,16,3,Average product. Could be better.,2023-02-22
273,78,5,Not satisfied with the quality.,2023-05-02
444,69,4,Average product. Could be better.,2024-10-18
385,117,5,Amazing performance and easy to use.,2024-02-15
157,251,3,Value for money.,2023-02-17
261,108,5,Good product but delivery was delayed.,2025-05-03
214,219,3,Will definitely buy again.,2024-12-20
424,294,4,Amazing performance and easy to use.,2024-05-15
323,128,5,Not satisfied with the quality.,2025-06-14
362,289,4,Exceeded my expectations.,2024-05-26
42,242,2,Will definitely buy again.,2023-11-19
206,244,2,Excellent product. Highly recommended.,2025-03-21
283,172,4,Will definitely buy again.,2023-02-13
64,137,4,Will definitely buy again.,2025-05-08
108,293,1,Value for money.,2025-04-23
58,110,5,Exceeded my expectations.,2025-01-08
241,81,4,Average product. Could be better.,2025-02-09
457,99,3,Not satisfied with the quality.,2024-10-11
381,299,4,Not satisfied with the quality.,2023-04-10
7,13,5,Amazing performance and easy to use.,2024-01-06
305,253,5,Value for money.,2023-04-03
429,292,5,Not satisfied with the quality.,2024-07-26
365,253,4,Exceeded my expectations.,2025-03-06
200,140,2,Exceeded my expectations.,2023-04-17
392,298,2,Not satisfied with the quality.,2025-02-10
23,165,5,Very good quality and worth the price.,2023-01-17
469,111,4,Not satisfied with the quality.,2024-08-30
406,192,2,Fast delivery and nice packaging.,2023-05-31
177,165,4,Very good quality and worth the price.,2024-12-27
345,134,5,Fast delivery and nice packaging.,2024-03-17
227,237,1,Amazing performance and easy to use.,2024-06-27
154,154,4,Good product but delivery was delayed.,2023-07-03
401,4,4,Average product. Could be better.,2024-07-10
324,225,5,Good product but delivery was delayed.,2024-10-11
349,255,5,Value for money.,2025-05-15
315,83,5,Good product but delivery was delayed.,2024-08-24
149,224,5,Value for money.,2023-06-21
228,197,4,Average product. Could be better.,2024-09-21
116,183,5,Very good quality and worth the price.,2025-02-11
367,11,5,Very good quality and worth the price.,2023-10-09
468,17,4,Excellent product. Highly recommended.,2025-01-16
299,22,4,Excellent product. Highly recommended.,2023-01-16
462,175,2,Exceeded my expectations.,2025-01-22
